TransactionID,DeviceType,DeviceInfo,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11
1130181,mobile,Linux,,,0.5526,0.5784,3.2687,0.436,,0.6168,,0.837,-0.4846
1043302,mobile,Windows,-0.9854,2.1134,,,-1.1545,-1.4227,-0.2799,-0.8068,,,
1057984,mobile,iOS Device,,-1.064,-2.1664,,-1.8052,0.0423,0.5281,,-0.6694,0.0288,-1.6069
1006616,desktop,Tecno,0.2088,-0.8697,,,0.8004,0.8622,1.2585,-1.0117,-0.5305,0.6048,-0.1261
1114258,mobile,Linux,0.1139,0.7095,-0.4348,-0.7502,-1.3825,-0.9436,-0.3226,,2.0063,,
1025406,mobile,iOS Device,,0.5046,-0.0287,0.5876,-0.7209,,,,0.7,-0.2896,-0.0326
1098435,mobile,Trident/7.0,-0.2808,2.1768,-0.2831,-0.1946,1.0077,-0.8788,-1.0058,,-0.5634,,
1099112,mobile,Trident/7.0,-0.7628,-1.076,0.9588,,0.8111,0.9561,0.5834,0.0628,-1.4141,,0.4545
1138096,mobile,,-0.7772,0.0769,0.8016,0.24,,,,-1.5838,,,
1073352,mobile,Windows,-1.4212,-0.168,0.0978,,0.7397,,,,,1.665,-1.3079
1155307,mobile,Trident/7.0,0.6714,-1.3507,0.6646,-1.0675,,0.561,,,-0.133,,-0.4377
1121174,mobile,Infinix,-1.1241,1.0124,0.3609,,-0.9043,0.018,,,,,
1103875,mobile,SM-G973F,,0.4508,1.0714,-0.9016,,-1.465,,,-1.7606,,0.8688
1134062,desktop,Huawei,-1.3696,0.2066,,-1.6812,,,-1.3556,-0.865,,0.7715,-0.9902
1101831,mobile,Huawei,-0.7721,0.5546,,,1.323,0.3188,-0.4295,1.3318,,,
1070821,mobile,Trident/7.0,,-0.2881,-0.9641,-1.8728,2.4386,-0.7941,0.1981,0.0042,0.775,0.0243,
1028179,mobile,Infinix,0.0805,1.8873,,,-0.1385,,,-0.0134,,-1.4715,
1027999,mobile,Tecno,0.2005,1.7263,-0.4034,,-0.6195,,0.0096,-0.215,-2.0848,0.2,-0.5572
1009606,desktop,rv:11.0,0.2565,0.466,,0.2639,,,1.1654,0.579,1.6076,0.7586,-1.9314
1078253,desktop,samsung,-0.6794,1.6559,,,1.7942,-0.4052,,-0.3399,,1.0471,
1097541,mobile,Trident/7.0,-1.0266,-0.3204,-0.3335,-0.0842,-0.2033,,0.0366,0.264,,,
1153210,mobile,Tecno,0.8781,-0.1997,-0.4873,0.9698,1.4323,,,,,,
1036136,mobile,Xiaomi,-0.5677,-1.3991,-1.0546,1.1707,-0.7718,,,-0.08,,,
1019586,mobile,Xiaomi,0.9621,-1.8246,,1.2294,0.2394,,,,-1.6719,-0.3816,0.0219
1038752,mobile,Pixel,-0.0575,0.0486,-2.0241,0.4526,,-1.1894,0.4825,,,1.6077,
1047243,desktop,Huawei,0.7287,,-0.7089,,-0.3406,-0.3193,,,,,0.0115
1135048,mobile,Xiaomi,1.4072,-2.2241,,-1.8294,-0.4508,,,,-0.4742,,
1032764,mobile,iOS Device,0.5582,-1.1278,3.3451,0.5639,1.3972,-1.7714,,0.0901,-1.7858,-1.4116,
1001507,mobile,,1.2572,-1.5289,0.2338,-0.2032,,,-0.34,,,,
1041203,mobile,Trident/7.0,,-0.3383,-0.1769,-0.9975,-0.0621,-1.3629,,-2.6297,-0.5832,-0.7078,0.9673
1063446,desktop,Huawei,,-1.248,1.0698,,,,-1.6963,-1.0515,-1.344,0.895,0.6958
1083504,mobile,Trident/7.0,-0.3805,-1.0608,0.2071,0.1662,1.8823,,0.4125,0.1508,,1.7355,
1001843,mobile,Tecno,-1.0229,0.4322,-1.2163,1.0839,,0.0082,0.8909,-0.4671,-1.2207,,1.2155
1023068,mobile,Huawei,,,-1.6623,1.1504,-0.3683,0.1581,-0.6409,,,,
1030574,mobile,rv:11.0,0.762,1.5965,,,,-0.302,,-0.0778,,,
1078865,mobile,Xiaomi,-0.0392,,-1.3318,0.9426,,-0.3734,-1.6376,0.5552,,-0.0372,
1139735,mobile,Huawei,-1.3055,0.3621,0.3702,0.8895,,0.5116,-0.415,0.6446,,-1.6588,
1118593,mobile,MacOS,1.4465,0.1394,1.5913,,2.7984,,0.1701,0.1743,0.9833,,0.2389
1124265,mobile,Xiaomi,-1.9929,,0.7178,1.2821,-0.505,,0.0632,-0.7814,0.0706,1.0926,
1101414,desktop,iOS Device,-0.6891,-0.3245,-0.5784,0.4761,-0.6161,0.1073,-0.3807,0.8611,0.0678,,-0.8211
1123799,mobile,Linux,-0.0988,,,,0.7373,1.0183,-1.283,-1.5968,-1.1773,-0.5704,0.5463
1090586,mobile,Pixel,-2.521,,0.0969,-0.3204,-1.3499,,,-0.9718,-1.7561,-0.5459,-1.3406
1028164,desktop,Xiaomi,-0.4115,,-0.7196,,,1.2674,0.2685,-0.8721,,,
1068593,mobile,SM-G973F,,-0.275,1.6733,-0.1687,-0.4102,-0.6185,,-1.6521,-0.7792,1.82,0.9702
1037982,mobile,samsung,-2.5159,-1.0443,-0.5753,0.6198,0.4157,-0.6827,0.7187,,-1.309,0.0936,-0.2914
1061997,mobile,Huawei,,0.0157,,,,,,,,0.6766,-1.6947
1151535,mobile,,1.693,0.5368,1.4031,0.5143,,-0.3173,-0.4952,,,,
1115383,mobile,Infinix,0.6016,-0.0073,-0.4724,-0.8484,1.2533,,,,,-0.1636,-0.008
1148912,mobile,rv:11.0,,-0.7967,0.4207,,,-1.2365,-0.6142,-0.0753,,,0.7088
1053793,mobile,Pixel,,-0.7098,,-0.2085,,,-1.1726,,-2.5822,,-0.0646
1072790,mobile,Infinix,1.3233,-0.1935,,2.3462,,-1.8878,-0.7825,-0.2939,,,-0.3005
1036795,mobile,samsung,1.0131,-0.4213,-0.5992,1.0885,0.5375,0.7067,-0.2685,-1.4724,,,
1023111,mobile,Xiaomi,2.1452,0.8975,-0.2572,-0.1044,0.4526,-0.2137,1.8257,,,-0.571,
1006023,desktop,Xiaomi,-0.0229,-0.1192,,,-1.3547,-1.7789,-1.446,0.0861,,-0.7976,
1020338,mobile,Huawei,-0.8837,-1.1659,,0.6393,0.9041,1.8917,-0.0904,,,,-1.4056
1041063,mobile,Tecno,,,,-0.1374,-0.548,,0.2428,,,0.2956,-0.3181
1040847,desktop,,-1.5885,1.0026,1.8737,-0.097,0.1261,0.2401,-0.5333,0.4911,,-0.0706,-1.0115
1102608,mobile,Xiaomi,1.5305,0.0129,,0.7625,1.7915,1.0453,-0.3745,,0.2374,,-0.3902
1109740,mobile,samsung,-0.7909,0.6916,1.1887,3.2285,,,0.6957,-0.8823,,-1.7636,
1121038,mobile,Huawei,,-0.1503,-0.0003,-1.0351,,-1.1278,,-1.1706,-1.6795,,-0.0821
1110221,mobile,Trident/7.0,-0.3173,,0.1083,,-1.4644,-0.2675,1.8346,,0.325,1.7677,
1063449,mobile,Pixel,-0.5616,-0.1515,,-0.8152,,-1.433,,-0.6343,,-0.9787,-0.0935
1031754,mobile,Xiaomi,-1.4072,0.2038,1.1186,-0.8418,,0.7522,-0.2991,-0.0226,0.33,,
1143955,mobile,rv:11.0,1.7424,,,0.8361,1.6478,-1.9161,-0.6885,,,,-0.7681
1011802,mobile,SM-G973F,0.3808,0.7576,1.0899,-0.4306,-0.92,-1.7665,-0.5985,,,,
1044110,desktop,Pixel,0.3092,0.0764,-1.467,-0.4871,,,-0.0203,,,,
1107059,mobile,Infinix,0.7092,,-0.5832,0.9519,,-0.1221,,0.2755,3.2821,,-2.285
1129474,mobile,Infinix,,2.3991,0.311,,0.4735,-2.0986,1.4588,0.1373,1.0428,-0.5491,
1084654,mobile,Huawei,,0.365,0.4643,-0.9266,0.1847,,,,0.0502,-0.5071,
1147841,mobile,Pixel,-1.2794,3.3728,0.7979,0.6045,,-2.4709,-1.1459,0.5114,,,
1131202,mobile,iOS Device,-1.8602,,2.0994,0.5426,-1.2414,,0.7522,-0.0447,,,-0.3026
1033349,mobile,Linux,,0.0686,-0.3583,,0.6425,-0.896,,-0.9527,1.5115,,
1069259,mobile,Huawei,1.2373,,-1.1555,,,-0.9349,0.3874,-0.3585,1.7311,,
1143518,mobile,SM-G973F,2.5594,-0.5255,-0.9411,,0.5446,,-0.8308,,0.129,,0.9051
1052286,mobile,rv:11.0,-0.553,0.6351,1.5447,,-0.8661,-1.2646,1.5333,-0.898,-0.4525,,
1048567,mobile,Trident/7.0,,-0.8273,-0.5338,-0.7823,-0.6973,0.8061,,,,-1.0247,1.3492
1007752,mobile,Linux,-0.2385,0.2628,,-0.9417,-0.2079,,-0.2944,,-0.0495,,
1124958,mobile,Huawei,-0.5283,,2.0438,-1.3918,2.3641,-0.0155,-1.346,-0.303,0.8354,0.1312,
1124958,mobile,Windows,-0.6539,,1.5565,-1.107,2.5548,-0.1531,-1.218,-0.5737,0.5907,0.0363,
1005868,mobile,Xiaomi,-0.2799,1.1837,-0.3724,,1.0732,-0.5658,-1.2996,0.2346,2.7767,-0.1266,
1140663,mobile,samsung,1.4809,1.2152,,-0.0482,,,,-0.4033,0.3976,,1.0102
1156629,desktop,,0.545,1.5059,0.4977,,3.2374,-1.0079,-1.8374,0.2564,,0.2189,
1019066,desktop,rv:11.0,,-1.8073,-0.0649,,,-0.2932,,,,,1.3752
1082481,mobile,SM-G973F,-1.3838,-1.0383,0.6635,0.464,-1.9244,,,-0.3088,-0.6252,0.8768,-1.4396
1141459,desktop,Huawei,0.3027,-2.7872,,0.4957,0.401,0.2704,0.6358,-2.4575,,-0.7168,-1.3717
1056149,mobile,Xiaomi,-0.0492,-0.5025,,-0.2818,,-1.0612,-0.4529,-0.358,,,2.0773
1036194,mobile,Windows,0.0534,-0.902,,-0.3504,,0.6437,-1.9765,,,,
1083785,mobile,rv:11.0,0.0162,,,-2.0546,-1.0824,0.4521,,,,,
1145420,desktop,,-0.0796,-1.8711,-0.7179,0.049,,0.7802,,-1.1697,,1.6643,
1089871,mobile,rv:11.0,,-2.1195,-0.0744,-0.337,,0.5686,,-0.2526,,-0.4949,-0.5421
1116524,mobile,Linux,,0.5819,-1.6013,0.9775,-0.9992,0.609,-0.6483,,-0.1045,,
1116885,desktop,samsung,-0.0472,0.1196,-0.4826,-1.1514,,,-0.7819,,-0.0021,,
1150508,mobile,Linux,0.4707,-1.3284,-0.4922,-0.3217,,,0.3937,1.5983,-1.2594,-1.1109,
1014584,mobile,Tecno,-1.1481,-0.6855,1.3606,0.2622,,,1.6553,,,,
1013051,mobile,Trident/7.0,-0.1939,0.2792,-1.0733,-0.1343,,-0.7047,0.0869,,,0.5511,-0.8494
1098809,mobile,Linux,0.3658,,,-1.1284,0.4068,-0.403,-0.3417,,-1.6106,0.797,
1084773,mobile,Windows,-0.5037,-0.417,-1.5365,0.0276,-0.9048,,,-0.6606,-1.5208,-0.0032,
1081991,desktop,iOS Device,0.0789,,0.7803,0.8888,-1.3784,-0.0675,-0.5917,,-0.0918,1.5416,
1155245,mobile,samsung,0.5412,,0.6444,,,,-0.1542,,,,0.0279
1019644,mobile,Xiaomi,-0.2336,0.9082,-0.1911,1.4452,-0.2949,0.3622,,2.0959,,-1.2307,0.414
1015441,desktop,MacOS,0.449,,0.1943,-0.0065,0.31,,-0.3545,-0.6702,,,-0.8303
1127526,mobile,SM-G973F,-1.3735,0.3195,,,-1.1148,0.9713,0.2412,,,0.8955,
1078665,mobile,Pixel,-0.5604,-0.7158,0.1319,-0.0171,,,,0.0484,-2.4459,0.2147,
1085219,mobile,iOS Device,-2.0336,0.1795,,0.8817,,,0.6922,-0.4111,1.3814,,-0.7308
1053391,mobile,iOS Device,0.4712,-2.046,-0.4558,0.4537,0.6147,0.1904,-0.2759,0.2363,0.3879,,-2.3964
1027660,mobile,Linux,-0.0852,,0.3089,0.0807,,3.0267,-0.2599,,1.9522,-1.5755,-0.7942
1076055,mobile,Huawei,,,0.8385,,,-0.211,-2.2064,,1.5899,0.9599,-2.5375
1137933,mobile,Pixel,-0.6211,0.1122,,1.0558,-0.908,0.7876,,,,,
1085936,mobile,Linux,0.8708,0.4443,-1.2199,0.1107,,1.389,-0.4434,,1.1649,,
1099153,mobile,MacOS,,,0.3869,-0.2332,-1.1026,1.2666,,,,,-0.2112
1088472,mobile,Tecno,-0.2176,1.2141,-1.0407,0.5119,-2.3699,-0.7238,0.0451,-0.991,,,0.4612
1154692,mobile,iOS Device,-0.9672,-0.9654,-0.4411,-0.9925,,-0.0636,2.1546,,-0.2371,0.5745,
1137757,mobile,Pixel,,,,,1.1251,-1.1842,-0.7938,0.5645,,,-0.3434
1132182,mobile,Trident/7.0,-0.1332,1.4607,-2.5006,-0.2176,0.9455,,0.018,1.231,-1.9073,,1.0634
1082249,desktop,iOS Device,0.1583,-3.1165,0.7213,,1.7723,2.2755,,,-0.423,0.0918,
1020200,mobile,Huawei,0.9413,-0.1189,-0.4815,0.1177,0.8223,0.2907,-0.1831,,,-2.1576,
1081493,mobile,Trident/7.0,0.8078,2.2993,-0.1623,-0.1777,-0.8062,0.9138,-0.3513,1.1294,-0.3707,-1.2569,-0.8227
1083812,mobile,,1.5379,0.159,,,1.2383,,-0.4753,-0.7604,,,
1002870,mobile,iOS Device,1.017,0.1354,-2.258,-0.3883,1.9737,-0.8495,1.6439,,-0.6454,,-1.7293
1104716,mobile,Trident/7.0,-0.9648,-0.3797,,,-2.4081,-0.799,-1.2119,0.4783,,,
1137669,mobile,Huawei,,-1.096,-0.4547,0.6473,,-0.3076,,,,,1.6781
1088886,mobile,,-2.217,0.9569,-0.805,,-1.3176,0.1739,,0.3378,,,-2.7667
1128249,mobile,Tecno,2.1472,-0.001,,-0.8664,-0.98,0.2262,0.4698,1.0739,-0.2146,,
1108950,mobile,SM-G973F,-0.4964,0.1515,-1.5998,-0.0508,-1.5912,,,0.5664,,0.427,0.7434
1130141,mobile,Infinix,1.6734,1.3685,-0.4845,1.4144,,,,,,0.0952,
1109599,mobile,iOS Device,-0.7711,0.1283,,-0.5677,0.6794,-2.3309,0.6612,1.5589,-0.5507,1.066,
1001205,mobile,Windows,0.4975,-0.5443,,1.2908,-2.5605,-0.731,,-0.2335,,-1.0589,0.467
1120615,mobile,,-1.0083,,,,0.0409,-0.1827,-0.575,0.3628,,0.703,1.5632
1048765,mobile,,0.8705,1.0653,-1.7822,-2.5683,,,1.0359,,-0.7038,0.3977,
1035741,mobile,Tecno,-0.172,-0.342,,,0.4507,-2.9339,,-1.3253,,-0.8899,
1137385,mobile,,-0.4345,,,,,1.9601,0.7533,,-0.3006,,
1019519,desktop,Trident/7.0,-1.789,0.685,,0.4735,-2.8772,,-0.4337,,,-0.8932,
1099371,mobile,MacOS,,,-1.9205,,0.9054,0.3244,,,,,
1136358,mobile,Infinix,,0.747,0.839,-0.827,1.1724,,0.0242,,,-0.3657,
1158468,desktop,MacOS,0.257,-0.1501,0.3528,-0.6782,-0.1121,,,,-0.4762,-1.4306,-1.4898
1108821,mobile,SM-G973F,,-1.1227,,-0.0311,-0.2383,-0.1541,-1.4208,0.0483,,,
1030700,mobile,Tecno,0.2332,-0.0403,0.9239,1.8598,,0.456,,-0.2624,-0.9951,-0.0741,-1.4071
1023758,mobile,,0.5144,0.8441,,0.6157,-0.5564,-1.0249,-0.7192,0.4827,0.1034,,-0.968
1079911,mobile,Tecno,-0.6543,1.8075,,,-0.0646,0.5226,1.1728,,1.1241,1.2092,-0.7294
1096242,desktop,Windows,,0.0923,,0.4701,,-0.275,1.5211,,-2.054,0.6343,
1000662,mobile,rv:11.0,-0.6573,-0.4886,,-2.2717,-0.8708,,,,-0.1277,0.1628,-0.6611
1047248,mobile,Xiaomi,,-0.6471,-1.8829,-0.994,0.1809,,,,-1.9776,0.4985,-0.3277
1012871,mobile,MacOS,-0.2098,-2.0294,-0.1193,-0.6383,,,0.2748,0.4187,,,
1136032,mobile,samsung,1.0186,0.5608,,,-0.8552,,0.3914,-0.5679,-1.8481,-0.1305,1.4151
1001865,mobile,MacOS,,1.5307,0.8222,2.7515,0.8555,,,-0.5899,,-0.2754,0.8528
1034182,mobile,Huawei,-0.0106,,-1.851,0.4965,-0.7801,,,,1.0118,,
1020391,desktop,SM-G973F,-0.0635,,0.28,-0.9624,,-0.9325,-2.2274,,-0.8506,,-0.4652
1040076,desktop,Trident/7.0,,0.3607,0.686,,-1.5871,-1.4262,0.2842,-0.1561,0.3444,1.3846,-0.5056
1048820,mobile,samsung,2.6724,,-0.3546,,,,,-1.1524,,,
1120296,mobile,SM-G973F,0.8044,-1.4761,0.2398,-0.7054,2.5956,-1.6747,-0.0259,-0.333,-0.1817,,0.1942
1067892,mobile,Trident/7.0,-1.0866,0.7165,,,1.288,0.3395,,0.4505,,-1.1031,
1064929,mobile,samsung,0.3988,0.5956,1.2755,,-1.9346,,-1.0698,-1.7422,-1.8569,0.4208,-0.7265
1056987,mobile,Linux,0.3795,0.3103,-1.4623,-0.1873,-0.0341,,,,,1.2368,
1147645,mobile,samsung,0.3006,,-0.7218,,1.4096,,0.158,-0.2984,0.9271,0.5448,1.1395
1110560,mobile,Windows,-1.161,-0.0766,-1.1968,-0.3553,,1.1062,-1.029,-0.3218,-0.383,,
1088983,mobile,MacOS,-0.9141,1.133,-0.5598,-1.1559,0.0285,1.3887,-0.6806,,,,-0.6388
1058917,mobile,MacOS,0.4943,-0.5985,1.7624,,-2.3161,0.0131,-0.9449,-0.421,,,
1100365,desktop,Pixel,0.0077,3.151,,-0.3235,,,-0.859,0.1616,,,
1019833,mobile,,0.4264,-0.0895,,0.5396,,,-0.3802,-0.9005,-0.9628,0.0756,
1010152,mobile,Tecno,,,,,1.2747,1.3166,0.7841,,,1.6597,-0.0653
1056030,mobile,samsung,0.8815,2.0025,-0.2907,1.4218,,0.3041,0.3813,,-0.6896,,
1078401,desktop,Trident/7.0,-0.3441,0.3541,-0.4483,-1.3918,-1.6199,0.1938,,-1.0316,,,-0.5475
1081775,mobile,samsung,,0.4886,-1.0863,-0.6189,0.1194,-0.5127,-1.0244,-1.0043,,,
1083945,mobile,Trident/7.0,-0.3567,,-3.0039,1.2661,-1.3044,,-0.0463,0.5487,-0.0221,,1.5127
1012018,mobile,Xiaomi,,-0.7496,0.1955,,-0.3687,,1.0671,,-0.7217,-0.4867,-0.4349
1050318,mobile,Infinix,-0.2233,2.0359,-0.3434,-1.4544,,,,0.2365,-0.1889,0.8211,-1.1799
1013826,desktop,Trident/7.0,1.4089,-0.3214,,,,-0.4467,-0.6294,,-0.0037,,-1.0247
1078000,mobile,SM-G973F,0.3071,,-0.2342,0.2604,,0.1915,,-0.776,,-0.1454,-0.0562
1058259,mobile,SM-G973F,,1.1509,,3.0493,,,,,,-1.7333,
1077733,mobile,Tecno,-0.2662,0.5838,0.1058,0.4118,3.0328,1.5189,,1.5409,2.0244,1.1345,1.5088
1063669,mobile,samsung,0.4087,,0.384,,,,,,,,1.1178
1027102,mobile,Pixel,0.904,,0.3114,1.728,,-1.4212,-0.548,,,,
1003470,mobile,Tecno,0.4519,-0.2684,,,0.5423,,,-0.0691,,0.1264,
1011552,desktop,Xiaomi,,-2.1162,-0.2705,,-2.2208,0.4546,-0.7169,-0.9548,-0.2099,-0.6275,
1070417,mobile,Huawei,0.9349,-1.082,-0.1965,-1.3815,,-0.7577,,,-2.1814,-1.235,-0.206
1101438,mobile,MacOS,1.4474,-0.6717,2.3252,-2.0694,-1.3001,,,,,,
1126866,mobile,Trident/7.0,,-0.5217,,0.7348,0.1182,-0.5841,,-0.1357,-0.2722,,
1043492,mobile,rv:11.0,-1.1839,-0.3972,0.1633,-0.5209,,0.9522,0.2975,,,,
1029487,mobile,Tecno,-0.8147,,,-1.3571,-1.4456,-0.1445,,0.497,,,
1064425,mobile,SM-G973F,,0.7763,-0.0103,-0.3574,0.7218,,-1.8658,,-0.1466,,
1050970,mobile,MacOS,0.7568,,,,,-1.9192,-0.0766,0.0085,-0.2826,,
1044208,mobile,Trident/7.0,-0.6091,-0.6625,1.3138,,,,-0.5402,,,,
1088837,mobile,samsung,-0.1406,0.0334,,,1.0721,-0.1828,0.3611,,-0.3949,-2.6032,
1028679,mobile,iOS Device,,2.2386,,,2.3735,,0.3687,0.0674,0.6892,,0.1832
1072450,mobile,Infinix,-0.7019,-0.2746,1.4481,0.4472,-0.002,,,-0.2373,1.1876,1.495,0.7175
1155162,mobile,Tecno,-0.5487,-1.7444,,,-0.2212,-0.7443,0.0637,0.2604,,-1.4384,-1.5336
1046297,mobile,rv:11.0,-0.9981,-0.1405,0.6718,0.2042,0.1859,-1.8583,,-0.9854,,,0.4994
1073702,desktop,MacOS,2.8083,,-0.5576,-0.4623,0.8378,0.3729,,,,-1.1508,
1047388,mobile,Linux,0.1453,0.4084,-0.4103,,-0.3309,,-0.3733,-0.0287,,,-1.2782
1131243,mobile,Huawei,1.8349,-0.3293,0.5445,-1.1184,0.0539,,-0.3593,0.6585,,-0.0054,1.0041
1137877,mobile,Huawei,0.6739,-1.7123,,0.3335,-0.8002,,,2.4866,,0.1571,-0.0349
1037250,mobile,Tecno,0.8193,0.055,-1.253,1.3023,,,,-0.0158,0.8436,0.0665,-1.1066
1008254,mobile,samsung,-0.8977,-1.3734,-0.3301,1.2815,-1.2278,,0.071,,0.6898,,
1056416,desktop,,0.7827,1.263,-0.6498,-0.9343,-0.4691,,-0.8743,0.6938,0.9529,-0.4707,
1086769,mobile,Xiaomi,0.7574,-2.4925,,0.3763,,,0.2441,-0.6919,,-0.1712,
1089076,mobile,iOS Device,-0.0159,-1.0737,0.1821,-1.0088,-1.3045,-0.4748,-0.4247,0.3528,-0.6818,1.1724,0.5438
1051230,desktop,MacOS,0.6044,1.1365,,,-0.8165,1.5958,0.8411,-1.448,,0.5665,
1068580,mobile,Pixel,1.6346,1.6101,-1.1966,,,0.9331,-0.0878,-1.7277,-0.8658,,1.5264
1091685,mobile,Tecno,-0.5495,0.1315,,-0.6408,,,,1.0679,-0.086,-0.5107,
1055758,mobile,SM-G973F,,-1.1778,-2.384,,0.9649,,,,-1.3944,,
1092339,mobile,MacOS,0.0792,0.6629,-0.1157,,,-0.615,,,,0.1319,0.1491
1101783,mobile,,-0.2825,0.5126,1.3019,0.0612,,2.452,1.2453,,1.2251,,-0.1629
1153475,mobile,,,0.4911,-0.1457,-3.4632,,-2.0322,-0.2405,-1.9565,,0.2163,
1048644,mobile,MacOS,1.4489,-1.0501,-0.4243,-0.7032,-0.1304,,0.4355,,1.0862,0.448,-0.8348
1007644,desktop,Infinix,0.5786,-0.3212,-1.7241,,-0.3253,-0.0491,,-1.2301,-0.8848,,-0.4496
1075050,desktop,SM-G973F,-0.0901,-0.2418,-0.176,,-2.5067,,,-0.7511,-1.3233,,-1.0278
1140641,mobile,Linux,-0.6374,2.3289,-0.3258,,,,-1.9524,0.0057,3.1135,-0.1622,
1097904,mobile,Huawei,-1.0493,-0.5855,,-1.9731,0.6839,,0.7594,,-0.5985,-0.4063,
1035078,mobile,Pixel,,0.0872,,,1.8526,0.5324,,1.5768,,1.2525,
1016191,mobile,samsung,,-0.1572,,,-1.5923,0.2079,0.2884,0.4788,1.3169,-0.4587,0.1757
1156938,mobile,Trident/7.0,1.4888,,-0.0869,1.2295,,1.4444,-0.7599,0.9442,,2.08,0.6105
1042557,mobile,Trident/7.0,,-0.488,-0.2796,-1.5273,,1.5471,-2.1186,,,-0.0856,
1026453,mobile,Pixel,0.2971,-0.9761,1.6734,0.6444,0.2135,,,,,,
1133580,desktop,Xiaomi,-0.01,,-0.4214,,,-1.91,-1.4826,,1.3626,1.7371,-1.9342
1121712,mobile,Windows,,,-2.0364,-0.1981,-1.3995,-2.1842,,,0.5693,0.6088,-0.7664
1056351,mobile,Tecno,-0.2803,,-0.5796,0.913,-1.342,-0.2214,,0.0022,,0.8792,
1005278,mobile,iOS Device,-1.1836,0.2341,-0.6079,0.571,0.712,1.6945,,-1.212,1.0235,-0.0165,
1033244,mobile,Trident/7.0,,1.4611,-1.1031,0.6046,-0.0404,1.1336,-0.1316,1.0424,,-0.255,
1067084,desktop,SM-G973F,-0.2298,-0.7925,,-0.1013,-0.3817,,,,,0.7944,
1032886,desktop,Infinix,0.2075,-2.08,,,-1.5674,0.8765,,-0.0264,-0.9401,-0.7219,-0.5496
1048027,mobile,Infinix,,0.0366,0.6032,,,0.4186,-0.1096,0.3651,0.7791,-0.1682,
1100869,mobile,Linux,-1.0601,-2.2784,,-0.3128,,1.626,0.834,1.6921,-0.7281,1.3,-0.2423
1154719,mobile,Linux,1.4536,-1.2421,0.8062,-0.1699,1.2505,-1.3953,,0.8272,1.902,,-1.0762
1100353,desktop,Huawei,1.0125,0.407,,,0.3936,-0.6612,0.1442,0.5299,,,
1070407,mobile,Pixel,,-0.8867,,-0.5988,,,,,,-0.2675,-0.4876
1136060,mobile,Huawei,-0.4563,0.7561,0.1893,,-1.4246,-0.3809,1.6499,-0.537,-0.9206,0.0105,
1056751,desktop,samsung,0.1176,-0.46,,0.9626,0.0252,,-0.0093,0.042,0.6292,,
1014985,mobile,Pixel,0.5132,-2.6036,-0.1533,-0.2186,-0.271,0.5805,,1.3591,,,0.3537
1027368,mobile,Infinix,0.774,1.4445,,-0.1845,0.0655,,-1.4788,,-0.6482,1.1361,
1104622,mobile,Tecno,1.0833,,-0.7887,0.3034,,,0.7819,,,-0.2204,-1.0843
1154972,mobile,Tecno,-0.6778,0.6921,-0.1998,0.9369,,-0.3984,,0.0572,,,
1075996,mobile,Linux,-0.0339,0.0764,1.45,0.9286,-0.5541,0.9715,-0.0112,-0.5525,0.7413,,
1016053,mobile,Windows,0.3662,-1.5736,-0.4379,1.0714,,0.0001,-0.9692,,,,
1016748,mobile,Linux,-0.1034,-1.1336,0.1949,-0.6454,-1.807,,-0.8177,-1.935,-0.5629,,0.48
1110398,mobile,Linux,,-1.4831,0.9603,-0.437,0.9612,,0.4588,-0.592,,,0.1714
1134445,mobile,MacOS,-1.2097,0.35,,-1.2846,1.2372,0.7783,,,,,-0.9496
1056445,mobile,Huawei,-0.2584,0.1416,0.6303,-0.3881,,0.8911,,,,-0.6846,
1145990,mobile,Trident/7.0,,-3.3674,-1.2425,,1.6458,,-0.2113,-0.7056,-1.3587,0.3048,
1014380,mobile,Xiaomi,-0.0244,1.0276,,-0.6752,-0.8865,-0.9244,,-0.4026,0.444,,2.6438
1122905,mobile,Pixel,-0.1725,0.2219,0.6912,-0.1736,,2.1673,-0.6187,-1.5735,,-1.4069,0.6024
1108953,mobile,iOS Device,,1.4559,,-1.2466,,-0.3696,-0.6594,,2.0009,,-0.2657
1080932,desktop,MacOS,,-1.0209,-0.6114,1.1076,,0.6549,1.7677,0.285,,,-0.4871
1017318,desktop,Pixel,,1.0018,-0.4227,,-0.666,,,,0.0234,-0.3228,
1036602,desktop,SM-G973F,-1.4483,,-1.3643,-0.9946,-2.8479,,2.4682,-0.3801,,-0.3891,-2.4229
1062653,mobile,SM-G973F,-0.6287,,,,1.0889,-1.4779,0.8767,,0.8524,,
1103144,mobile,Windows,-1.4865,,1.0362,0.453,1.3764,-0.6597,2.1804,-1.0316,,,-0.0594
1003541,mobile,SM-G973F,1.0972,-0.0444,0.2482,,-0.511,-0.7037,,,1.0525,,
1043882,mobile,SM-G973F,-2.2601,0.2068,1.0059,-0.4927,1.4131,-0.6149,,,,-0.648,0.1629
1103815,mobile,samsung,1.3838,,0.8116,0.9792,,1.2087,0.0127,-0.748,-0.5374,,
1116004,mobile,SM-G973F,-0.1736,1.5425,-0.9248,-0.8931,,0.2142,-0.3236,-1.5975,2.3012,-1.1889,
1133979,mobile,Trident/7.0,0.443,1.1625,0.3165,-0.059,-0.5854,,-0.6575,,,-0.5138,-0.5123
